speaker_id	conversation_id	derailed	word_count	utterance_count	mean_abs_z	max_z	z_future-progressive-conditional-active	z_future-progressive-indicative-active	z_future-simple-conditional-active	z_future-simple-conditional-passive	z_future-simple-indicative-active	z_future-simple-indicative-passive	z_none-perfect-infinitival-active	z_none-perfect-infinitival-passive	z_none-progressive-infinitival-active	z_none-progressive-participle-passive	z_none-simple-infinitival-active	z_none-simple-infinitival-passive	z_none-simple-participle-active	z_none-simple-participle-passive	z_past-perfect-conditional-active	z_past-perfect-conditional-passive	z_past-perfect-indicative-active	z_past-perfect-indicative-passive	z_past-perfect-progressive-indicative-active	z_past-progressive-conditional-active
Ocaasi	380385099.14557.14557	0	118	3	0.3549	1.4087	0.0000	0.0000	0.0000	0.0000	-0.1094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jéské Couriano	380385099.14557.14557	0	86	4	0.4899	1.0136	0.0000	0.0000	0.0000	0.0000	0.2192	0.0000	0.0000	0.0000	0.0000	0.0000	1.0136	0.5125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PL290	380385099.14557.14557	0	71	1	0.6635	1.6332	0.0000	0.0000	0.0000	0.0000	0.0000	0.6343	0.0000	0.0000	0.0000	0.0000	-0.4845	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Off2riorob	380385099.14557.14557	0	188	3	0.7667	2.7154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7154	0.0000	-0.3808	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CycloneGU	380385099.14557.14557	0	67	2	0.6987	1.6312	0.0000	0.0000	0.0000	0.0000	0.5629	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Millahnna	380385099.14557.14557	0	26	1	1.5594	2.3881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bbb23	380385099.14557.14557	0	129	2	0.6734	1.8511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8511	0.0000	-0.1243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mgiganteus1	418671682.1514.1514	0	34	2	1.0475	1.9497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Cwmhiraeth	418671682.1514.1514	0	20	1	4.1702	5.5106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Orangemarlin	424235921.194.194	0	101	3	0.3857	1.5498	0.0000	0.0000	0.0000	0.0000	0.0393	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Will Beback	424235921.194.194	0	80	1	0.1816	0.4440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Crazymonkey1123 public	433130034.562.562	0	317	2	0.4033	0.7682	0.0000	0.0000	-0.0703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3629	0.0000	0.0562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7682
PTJoshua	433130034.562.562	0	154	2	0.5646	1.1049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0313	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Awawawawoo	433130034.562.562	0	663	3	0.6866	1.0645	0.0000	0.0000	0.0000	0.0000	-0.6781	0.0000	0.0000	0.0000	-0.8538	0.0000	-1.0645	-0.6483	-0.6236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SummerPhD	551652283.4111.4111	0	71	3	1.1790	2.9128	0.0000	0.0000	1.2608	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4845	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ColonelHenry	551652283.4111.4111	0	18	1	1.4448	1.6243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Simesa	19306968.47514.47514	0	90	4	0.7189	1.7648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6987	0.4532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ed Poor	19306968.47514.47514	0	22	2	2.5274	2.9528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Doczilla	82531639.18993.18801	0	10	1	3.1949	5.2908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9772	0.0000	0.0000
Tenebrae	82531639.18993.18801	0	38	1	0.4028	0.6237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Nick Begovich	82531639.18993.18801	0	16	1	3.0889	4.2568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Whiskey Rebellion	74476816.21756.21756	0	68	3	0.8340	1.5205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Blockader	74476816.21756.21756	0	12	1	2.8586	2.8586	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DPL bot	677924700.5027.5027	0	82	2	0.7083	1.2742	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2578	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Wilshica	677924700.5027.5027	0	316	1	0.5812	0.7048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
GB fan	724065997.948.948	0	133	3	0.4840	2.1416	0.0000	0.0000	0.0000	-0.2637	2.1416	-0.0765	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ALongStay	724065997.948.948	0	33	1	3.7675	5.3232	0.0000	0.0000	0.0000	0.0000	5.3232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dismas	20532629.14610.14610	0	29	3	0.8416	1.3649	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pharos	20532629.14610.14610	0	17	1	1.4319	2.7379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Malleus Fatuorum	381818489.12094.12094	0	44	3	2.4790	2.4790	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Senra	381818489.12094.12094	0	14	1	2.6988	2.6988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zazaban	36453327.8448.8448	0	21	2	1.9407	4.3566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ground Zero	36453327.8448.8448	0	31	1	1.4903	2.3691	0.0000	0.0000	0.0000	0.0000	2.3691	0.0000	0.0000	0.0000	0.0000	0.0000	0.8245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
205.189.150.1	36453327.8448.8448	0	24	1	0.6841	0.6841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bearcat	36453327.8448.8448	0	34	1	0.9581	1.6673	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Geo Swan	191060433.8500.8500	0	64	3	1.3144	1.6725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Luna Santin	191060433.8500.8500	0	68	1	1.5222	3.3953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
K	398180736.17822.17822	0	10	2	9.6028	9.6028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.6028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LegitimateAndEvenCompelling	398180736.17822.17822	0	297	3	0.5330	1.4112	0.0000	0.0000	0.0000	0.0000	-0.6416	0.0000	0.0000	0.0000	0.0000	0.0000	1.4112	0.0000	0.1234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ChrisJB	131395687.2202.2202	0	37	2	1.6476	2.0736	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Maxburgoyne	131395687.2202.2202	0	30	1	0.7574	1.2482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
212.219.105.21	131395687.2202.2202	0	30	1	2.1548	4.3880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Justkindness	131395687.2202.2202	0	121	1	0.5228	1.2972	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3085	0.0000	-0.0702	0.0000	0.0000	0.0000	0.0000	0.0000	0.7071	0.0000
MARMOT	30066719.7788.7788	0	198	3	0.3535	0.7778	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7715	-0.2420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Astronautics~enwiki	30066719.7788.7788	0	148	2	0.5726	0.9929	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9344	0.0000	0.4833	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Captainktainer	65876759.7334.7334	0	56	2	1.2680	4.7072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0734	0.0000	4.7072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MSTCrow	65876759.7334.7334	0	52	1	0.5888	1.2713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Calton	65876759.7334.7334	0	27	1	1.1369	1.9030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mattisse	178757145.56554.56554	0	298	5	0.4759	0.9301	0.0000	0.0000	-0.5759	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5322	-0.4364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rosencomet	178757145.56554.56554	0	94	1	0.4330	0.8419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7328	0.0000	0.1801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Viriditas	178757145.56554.56554	0	228	3	0.6498	1.6439	0.0000	0.0000	-0.3995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bcarlson33	46687240.5546.5546	0	61	2	0.6450	1.6561	0.0000	0.0000	1.6561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Nahallac Silverwinds	46687240.5546.5546	0	29	1	2.0356	2.1314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Da Main Event	46687240.5546.5546	0	104	1	0.2577	1.1600	0.0000	0.0000	0.0000	0.0000	0.0095	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Agent999	211501261.25605.25605	0	19	2	1.2603	2.2919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2919	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kww	211501261.25605.25605	0	47	1	1.3958	2.3563	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3563	0.0000	0.0000	0.0000
Pinkadelica	445030221.20910.20910	0	178	4	0.5753	1.3817	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4650	0.1196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AJona1992	445030221.20910.20910	0	63	2	1.6875	2.6754	0.0000	0.0000	1.5670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Renenarciso	86106628.7532.7532	0	189	4	0.4055	0.7876	0.0000	0.0000	-0.2446	0.0000	-0.4411	0.0000	0.0000	0.0000	0.0000	0.0000	0.7876	0.0000	-0.3837	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Primogen	86106628.7532.7532	0	46	1	1.2711	1.6997	0.0000	0.0000	0.0000	0.0000	1.2729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ace Class Shadow	86106628.7532.7532	0	28	1	2.1788	3.7990	0.0000	0.0000	0.0000	0.0000	2.7293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Safemariner	96572304.14805.14805	0	123	3	0.3119	0.5281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2578	0.0000	0.0000	0.0000	0.0000	0.0000	0.2661	0.0000	0.0000	0.0000
Davidbspalding	96572304.14805.14805	0	56	1	0.8814	1.5319	0.0000	0.0000	0.0000	0.0000	0.8684	0.0000	0.0000	0.0000	0.0000	0.0000	1.0734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Anouymous	22501161.683.683	0	34	2	3.1221	4.8319	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jesus On Wheels	22501161.683.683	0	21	1	1.6165	2.7083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zachkudrna18@yahoo.com	22501161.683.683	0	18	1	3.4622	6.2598	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
JimmyT	39051761.108176.108176	0	63	3	1.0904	2.3331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Antaeus Feldspar	39051761.108176.108176	0	72	1	0.6779	1.6662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
76.116.57.122	310191677.7373.7373	0	54	2	0.5484	1.0110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TJ Spyke	310191677.7373.7373	0	32	1	2.2915	3.8880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24.247.120.42	310191677.7373.7373	0	38	1	0.7782	1.7498	0.0000	0.0000	0.0000	0.0000	1.7498	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Domer48	293766413.23161.23161	0	100	3	0.5502	1.2482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Canterbury Tail	293766413.23161.23161	0	118	3	0.3083	0.6033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
GoodDay	293766413.23161.23161	0	17	1	3.3538	4.8621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Sandstein	293766413.23161.23161	0	11	1	6.0029	6.0029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Koavf	228332457.5689.5689	0	116	3	0.3966	1.0016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3638	0.1676	-0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HuskyHuskie	228332457.5689.5689	0	24	1	3.8900	4.9214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jonny-mt	228332457.5689.5689	0	56	1	0.4136	1.0570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zaian	228332457.5689.5689	0	15	1	2.2540	4.3880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Vanished user 342562	228332457.5689.5689	0	12	1	4.2352	4.2352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
WikiLeon	45840287.7863.7863	0	80	2	0.5089	1.3321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3017	0.0000	0.3764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Tawkerbot2	45840287.7863.7863	0	99	3	0.4802	1.1127	0.0000	0.0000	0.0000	0.0000	1.1127	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0439	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Tangotango	45840287.7863.7863	0	46	1	0.8547	2.5712	0.0000	0.0000	2.5712	0.0000	0.0000	1.4630	0.0000	0.0000	0.0000	0.0000	0.0668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kungfuadam	45840287.7863.7863	0	24	1	2.1186	3.6204	0.0000	0.0000	0.0000	0.0000	0.0000	3.6204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
91.157.12.243	513868198.3527.3527	0	167	1	0.6380	1.7289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Wtshymanski	513868198.3527.3527	0	207	1	0.4432	0.7371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1072	0.0000	0.0771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Scheinwerfermann	513868198.3527.3527	0	431	1	0.5945	0.9977	0.0000	0.0000	0.0000	0.0000	-0.5089	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9977	0.0000	-0.6970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
JimScott	513868198.3527.3527	0	282	1	0.5092	0.8185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2889	-0.4146	-0.5677	-0.5217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Itsmejudith	415517479.9657.9657	0	199	3	0.4651	1.0059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6727	0.0000	-0.4118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4342
Emmanuelm	415517479.9657.9657	0	182	2	0.3209	0.6951	0.0000	0.0000	0.0000	0.0000	-0.4199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0840	0.0000	-0.3623	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Persian Poet Gal	111898199.3579.3589	0	185	3	0.6202	2.0051	0.0000	0.0000	-0.2250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hipocrite	111898199.3579.3589	0	95	2	0.3659	0.9555	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0174	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Borat55	121303963.2014.2014	0	151	1	0.4935	0.9341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bill	121303963.2014.2014	0	87	1	0.4341	1.1342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
09aidepikiw	121303963.2014.2014	0	27	1	1.2571	2.0978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Supasta	162928534.19882.19882	0	46	2	0.9936	2.6837	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lostinube	162928534.19882.19882	0	161	3	0.6203	1.0516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Xterra1	162928534.19882.19882	0	10	1	2.2557	3.2631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SelfTitledAlbum	162928534.19882.19882	0	159	2	0.3863	0.9491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zzaffuto118	470030038.137.137	0	182	3	0.4705	1.1033	0.0000	0.0000	0.0000	0.0000	-0.4199	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Khvalamde	470030038.137.137	0	97	1	0.5144	1.3529	0.0000	0.0000	0.0000	0.0000	0.0818	0.0000	0.0000	0.0000	0.0000	0.0000	0.7287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lorelorelore	306833188.16520.16520	0	64	1	0.6087	1.5775	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
